alert_id,user_id,amount,segment,country,channel,timestamp_utc,time_gap,num_transactions,typology,source_system,alert_risk_band
ALT25700,USR56873,7194.19,retail,US,bank_transfer,2026-01-21T05:58:34Z,86400,1,high_risk_country,Oracle FCC,LOW
ALT77248,USR89807,307.21,retail,US,bank_transfer,2026-02-01T22:30:34Z,86400,1,rapid_velocity,Actimize,LOW
ALT21540,USR52647,1399.52,corporate,AE,bank_transfer,2026-01-22T03:43:34Z,86400,1,high_risk_country,Oracle FCC,HIGH
ALT34348,USR77394,1686.79,private_banking,US,bank_transfer,2026-01-26T17:21:34Z,86400,1,burst_activity,Actimize,LOW
ALT24304,USR13975,13005.170429503609,retail,US,bank_transfer,2026-01-30T19:03:34Z,86400,1,rapid_velocity,FICO,HIGH
ALT61029,USR83225,1769.17,corporate,TR,bank_transfer,2026-02-03T04:52:34Z,86400,1,high_risk_country,Oracle FCC,HIGH
ALT30119,USR77837,429.12,retail,US,bank_transfer,2026-02-05T11:05:34Z,86400,1,sanctions,NICE,MEDIUM
ALT66188,USR35452,1207.26,smb,US,bank_transfer,2026-02-06T13:55:34Z,86400,1,structuring,Oracle FCC,MEDIUM
ALT93548,USR85507,88.71,private_banking,US,bank_transfer,2026-02-11T14:37:34Z,86400,1,high_amount_outlier,SAS,LOW
ALT83129,USR50034,33.74,private_banking,US,bank_transfer,2026-01-19T06:18:34Z,86400,1,burst_activity,SAS,LOW
ALT94846,USR76113,3816.21,private_banking,US,bank_transfer,2026-01-28T03:36:34Z,86400,1,burst_activity,SAS,MEDIUM
ALT3420,USR27675,625.08,smb,TR,bank_transfer,2026-01-17T07:30:34Z,86400,1,high_risk_country,SAS,HIGH
ALT46089,USR13979,740.91,private_banking,US,bank_transfer,2026-01-17T13:31:34Z,86400,1,high_risk_country,NICE,LOW
ALT22795,USR85828,13679.049060809168,private_banking,US,bank_transfer,2026-01-23T15:34:34Z,86400,1,dormant,FICO,HIGH
ALT91868,USR12811,8915.22,smb,US,bank_transfer,2026-02-04T05:23:34Z,86400,1,flow_through,NICE,LOW
ALT71479,USR80475,2444.83,smb,US,bank_transfer,2026-02-13T02:46:34Z,86400,1,sanctions,FICO,LOW
ALT32701,USR16068,19773.72,retail,US,bank_transfer,2026-02-09T11:40:34Z,86400,1,dormant,SAS,LOW
ALT56788,USR78035,2330.96,private_banking,US,bank_transfer,2026-02-05T16:03:34Z,86400,1,sanctions,Actimize,MEDIUM
ALT60937,USR92251,1725.58,retail,US,bank_transfer,2026-02-09T15:00:34Z,86400,1,high_amount_outlier,FICO,LOW
ALT50064,USR55564,13052.575317278768,smb,US,bank_transfer,2026-01-22T10:32:34Z,86400,1,cross_border,Oracle FCC,CRITICAL
ALT47960,USR69736,159.45,smb,US,bank_transfer,2026-02-11T11:24:34Z,86400,1,flow_through,Oracle FCC,LOW
ALT6465,USR83973,4600.86,retail,US,bank_transfer,2026-02-12T23:43:34Z,86400,1,dormant,SAS,LOW
ALT45793,USR16522,27.99,private_banking,US,bank_transfer,2026-01-20T03:10:34Z,86400,1,low_buyer_diversity,FICO,MEDIUM
ALT35478,USR92675,455.15,corporate,US,bank_transfer,2026-01-31T09:06:34Z,86400,1,bank_alert,NICE,LOW
ALT82005,USR9213,1135.01,retail,US,bank_transfer,2026-02-11T04:21:34Z,86400,1,flow_through,NICE,LOW
ALT86644,USR94029,335.41,retail,US,bank_transfer,2026-01-31T13:31:34Z,86400,1,rapid_velocity,Actimize,CRITICAL
ALT75290,USR70025,27700.19186680056,retail,PA,bank_transfer,2026-02-11T11:52:34Z,86400,1,cross_border,FICO,HIGH
ALT4058,USR83266,17310.41,private_banking,US,bank_transfer,2026-02-14T08:19:34Z,86400,1,sanctions,Actimize,LOW
ALT84280,USR63675,5744.72,smb,US,bank_transfer,2026-01-31T12:29:34Z,86400,1,burst_activity,Actimize,MEDIUM
ALT40246,USR33019,26668.14549301099,corporate,US,bank_transfer,2026-01-19T01:33:34Z,86400,1,flow_through,NICE,HIGH
ALT42220,USR56449,542.21,retail,US,bank_transfer,2026-01-27T11:34:34Z,86400,1,low_buyer_diversity,Actimize,LOW
ALT94568,USR37079,161.5,retail,US,bank_transfer,2026-01-23T17:39:34Z,86400,1,structuring,SAS,LOW
ALT86861,USR55564,3157.36,corporate,US,bank_transfer,2026-01-31T12:05:34Z,86400,1,dormant,FICO,LOW
ALT6037,USR82275,754.0,retail,US,bank_transfer,2026-02-03T20:29:34Z,86400,1,flow_through,NICE,LOW
ALT36623,USR52647,57.41,corporate,US,bank_transfer,2026-01-31T04:44:34Z,86400,1,rapid_velocity,FICO,LOW
ALT75220,USR18946,1275.6,private_banking,US,bank_transfer,2026-01-23T03:29:34Z,86400,1,burst_activity,Actimize,LOW
ALT54345,USR27711,2118.51,smb,US,bank_transfer,2026-01-26T07:34:34Z,86400,1,structuring,NICE,LOW
ALT26503,USR9213,4650.41,corporate,US,bank_transfer,2026-02-06T15:59:34Z,86400,1,sanctions,Oracle FCC,LOW
ALT52952,USR68304,982.37,private_banking,US,bank_transfer,2026-01-18T02:09:34Z,86400,1,burst_activity,Oracle FCC,MEDIUM
ALT86793,USR46671,627.03,private_banking,US,bank_transfer,2026-01-23T16:52:34Z,86400,1,flow_through,NICE,MEDIUM
ALT23105,USR43301,21577.3,retail,US,bank_transfer,2026-02-13T01:13:34Z,86400,1,smurfing,FICO,LOW
ALT74859,USR89807,1107.52,retail,US,bank_transfer,2026-01-20T06:07:34Z,86400,1,high_amount_outlier,Oracle FCC,MEDIUM
ALT73740,USR92251,18196.479113504087,private_banking,US,bank_transfer,2026-01-29T17:21:34Z,86400,1,cross_border,FICO,HIGH
ALT88683,USR78035,488.18,private_banking,US,bank_transfer,2026-01-23T11:45:34Z,86400,1,rapid_velocity,Actimize,MEDIUM
ALT30495,USR85507,3086.72,smb,US,bank_transfer,2026-01-20T10:04:34Z,86400,1,structuring,Oracle FCC,LOW
ALT22376,USR12992,123.54,corporate,US,bank_transfer,2026-01-29T23:06:34Z,86400,1,burst_activity,SAS,LOW
ALT55217,USR38747,548.34,corporate,US,bank_transfer,2026-02-01T22:10:34Z,86400,1,flow_through,Oracle FCC,LOW
ALT53597,USR55564,179.04,corporate,US,bank_transfer,2026-01-22T13:33:34Z,86400,1,dormant,SAS,MEDIUM
ALT41543,USR66980,13064.497496456908,private_banking,US,bank_transfer,2026-01-19T14:44:34Z,86400,1,sanctions,Oracle FCC,CRITICAL
ALT78146,USR76783,7155.99,smb,US,bank_transfer,2026-01-21T07:42:34Z,86400,1,burst_activity,FICO,LOW
ALT80105,USR12811,437.69,private_banking,US,bank_transfer,2026-02-05T19:50:34Z,86400,1,high_risk_country,FICO,LOW
ALT25324,USR43521,3220.8,retail,US,bank_transfer,2026-02-12T02:08:34Z,86400,1,cross_border,SAS,LOW
ALT79756,USR76113,10677.54,retail,US,bank_transfer,2026-01-22T16:32:34Z,86400,1,flow_through,Oracle FCC,LOW
ALT23843,USR71747,1052.2,private_banking,US,bank_transfer,2026-01-26T21:25:34Z,86400,1,low_buyer_diversity,Actimize,MEDIUM
ALT41355,USR18254,4869.03,retail,US,bank_transfer,2026-01-27T14:16:34Z,86400,1,burst_activity,FICO,LOW
ALT3691,USR41084,2432.39,private_banking,US,bank_transfer,2026-01-28T02:28:34Z,86400,1,rapid_velocity,SAS,LOW
ALT34698,USR9213,1305.91,smb,US,bank_transfer,2026-01-24T14:37:34Z,86400,1,rapid_velocity,FICO,LOW
ALT95892,USR97561,3379.47,smb,US,bank_transfer,2026-01-18T22:31:34Z,86400,1,bank_alert,SAS,LOW
ALT44813,USR50560,17325.02,retail,US,bank_transfer,2026-02-02T00:50:34Z,86400,1,low_buyer_diversity,NICE,LOW
ALT71290,USR70051,421.62,private_banking,US,bank_transfer,2026-01-28T00:02:34Z,86400,1,sanctions,SAS,MEDIUM
ALT11684,USR56449,260.13,smb,US,bank_transfer,2026-01-27T13:09:34Z,86400,1,high_amount_outlier,Actimize,LOW
ALT63919,USR32582,238.2,retail,US,bank_transfer,2026-01-25T05:23:34Z,86400,1,bank_alert,Actimize,MEDIUM
ALT37785,USR83973,4873.86,smb,US,bank_transfer,2026-02-14T03:51:34Z,86400,1,rapid_velocity,NICE,LOW
ALT74654,USR78605,5967.31,retail,US,bank_transfer,2026-02-04T14:16:34Z,86400,1,rapid_velocity,SAS,LOW
ALT92872,USR20146,490.02,private_banking,US,bank_transfer,2026-01-29T20:11:34Z,86400,1,bank_alert,SAS,LOW
ALT53629,USR80489,44.52,retail,US,bank_transfer,2026-01-23T10:36:34Z,86400,1,rapid_velocity,NICE,LOW
ALT11179,USR11452,398.56,smb,US,bank_transfer,2026-02-10T07:32:34Z,86400,1,bank_alert,SAS,LOW
ALT48136,USR12811,27404.65638006235,smb,US,bank_transfer,2026-02-12T22:21:34Z,86400,1,sanctions,SAS,HIGH
ALT13187,USR77394,992.19,retail,US,bank_transfer,2026-01-18T06:00:34Z,86400,1,burst_activity,SAS,HIGH
ALT45503,USR75808,1437.3,retail,US,bank_transfer,2026-02-14T04:05:34Z,86400,1,structuring,SAS,LOW
ALT7053,USR22690,500.19,corporate,US,bank_transfer,2026-02-07T06:18:34Z,86400,1,sanctions,NICE,HIGH
ALT64402,USR43714,5019.74,smb,US,bank_transfer,2026-01-20T06:36:34Z,86400,1,rapid_velocity,FICO,MEDIUM
ALT31734,USR74475,1834.98,retail,US,bank_transfer,2026-02-08T21:00:34Z,86400,1,structuring,Oracle FCC,LOW
ALT20951,USR79567,2643.07,retail,US,bank_transfer,2026-01-20T12:03:34Z,86400,1,dormant,NICE,LOW
ALT2713,USR19990,1392.14,private_banking,US,bank_transfer,2026-01-18T19:21:34Z,86400,1,burst_activity,Actimize,MEDIUM
ALT88916,USR43960,2408.0,corporate,US,bank_transfer,2026-01-20T17:46:34Z,86400,1,low_buyer_diversity,SAS,MEDIUM
ALT83881,USR74475,2181.7,corporate,US,bank_transfer,2026-01-31T01:48:34Z,86400,1,cross_border,SAS,LOW
ALT81362,USR47109,272.57,private_banking,US,bank_transfer,2026-02-04T20:49:34Z,86400,1,structuring,FICO,MEDIUM
ALT6755,USR47570,1919.07,retail,US,bank_transfer,2026-01-29T12:00:34Z,86400,1,burst_activity,SAS,LOW
ALT35606,USR36390,3594.87,corporate,US,bank_transfer,2026-01-20T22:33:34Z,86400,1,low_buyer_diversity,Oracle FCC,LOW
ALT97162,USR9722,6202.53,private_banking,US,bank_transfer,2026-01-23T06:08:34Z,86400,1,sanctions,SAS,LOW
ALT58281,USR84168,2047.06,retail,US,bank_transfer,2026-02-11T20:26:34Z,86400,1,bank_alert,FICO,LOW
ALT13720,USR16522,257.78,corporate,US,bank_transfer,2026-02-15T03:49:34Z,86400,1,low_buyer_diversity,Actimize,MEDIUM
ALT14961,USR12811,324.74,private_banking,PA,bank_transfer,2026-02-08T21:48:34Z,86400,1,cross_border,Oracle FCC,CRITICAL
ALT27047,USR23955,570.94,corporate,US,bank_transfer,2026-01-20T09:11:34Z,86400,1,burst_activity,Oracle FCC,CRITICAL
ALT97261,USR78035,1457.09,retail,US,bank_transfer,2026-02-10T20:59:34Z,86400,1,dormant,NICE,MEDIUM
ALT17791,USR65442,912.92,corporate,US,bank_transfer,2026-02-07T00:57:34Z,86400,1,burst_activity,SAS,LOW
ALT90385,USR76113,203.24,private_banking,US,bank_transfer,2026-02-02T01:29:34Z,86400,1,dormant,Actimize,LOW
ALT68122,USR37079,201.43,retail,US,bank_transfer,2026-01-21T13:51:34Z,86400,1,burst_activity,NICE,LOW
ALT92266,USR40241,47.1,corporate,US,bank_transfer,2026-02-16T04:20:34Z,86400,1,burst_activity,FICO,LOW
ALT82774,USR55457,10.18,corporate,US,bank_transfer,2026-01-30T13:24:34Z,86400,1,high_amount_outlier,Oracle FCC,LOW
ALT33883,USR78691,899.94,smb,US,bank_transfer,2026-01-18T14:32:34Z,86400,1,smurfing,NICE,LOW
ALT82960,USR9417,35608.71,retail,US,bank_transfer,2026-01-23T13:54:34Z,86400,1,bank_alert,FICO,LOW
ALT17744,USR78691,16238.97,retail,US,bank_transfer,2026-01-29T07:38:34Z,86400,1,high_risk_country,Oracle FCC,LOW
ALT29805,USR51322,252.81,private_banking,US,bank_transfer,2026-01-19T03:36:34Z,86400,1,smurfing,Oracle FCC,LOW
ALT21965,USR68248,1373.14,private_banking,US,bank_transfer,2026-01-26T23:58:34Z,86400,1,cross_border,FICO,MEDIUM
ALT14183,USR16068,121.89,smb,US,bank_transfer,2026-01-31T07:59:34Z,86400,1,smurfing,Actimize,MEDIUM
ALT9910,USR32582,12604.879835901309,private_banking,US,bank_transfer,2026-02-14T17:45:34Z,86400,1,sanctions,Actimize,HIGH
ALT19552,USR80489,181.96,private_banking,US,bank_transfer,2026-01-19T20:55:34Z,86400,1,structuring,FICO,MEDIUM
ALT12890,USR31236,781.92,corporate,US,bank_transfer,2026-02-03T14:04:34Z,86400,1,sanctions,FICO,HIGH
ALT38661,USR63165,834.06,corporate,US,bank_transfer,2026-02-13T18:04:34Z,86400,1,smurfing,Actimize,LOW
ALT8059,USR83225,1602.07,private_banking,US,bank_transfer,2026-02-10T11:11:34Z,86400,1,high_risk_country,Actimize,LOW
ALT7066,USR9722,2965.57,corporate,US,bank_transfer,2026-02-14T00:41:34Z,86400,1,burst_activity,NICE,LOW
ALT98991,USR96750,661.61,private_banking,US,bank_transfer,2026-01-22T09:22:34Z,86400,1,high_amount_outlier,NICE,LOW
ALT9681,USR54542,1157.83,private_banking,RU,bank_transfer,2026-02-10T07:42:34Z,86400,1,cross_border,Actimize,HIGH
ALT8331,USR64385,21493.67209847492,retail,US,bank_transfer,2026-02-15T15:20:34Z,86400,1,structuring,FICO,HIGH
ALT3980,USR41084,145.95,corporate,US,bank_transfer,2026-01-27T01:28:34Z,86400,1,structuring,Actimize,LOW
ALT14121,USR36663,115.76,corporate,US,bank_transfer,2026-02-01T05:45:34Z,86400,1,low_buyer_diversity,NICE,LOW
ALT53263,USR31236,2904.08,private_banking,US,bank_transfer,2026-02-02T04:56:34Z,86400,1,bank_alert,Oracle FCC,LOW
ALT82897,USR66484,660.59,smb,US,bank_transfer,2026-02-01T02:10:34Z,86400,1,high_risk_country,Oracle FCC,LOW
ALT73753,USR47156,66.24,private_banking,US,bank_transfer,2026-01-25T23:22:34Z,86400,1,flow_through,FICO,LOW
ALT58443,USR85858,26717.209990775587,smb,US,bank_transfer,2026-02-15T09:46:34Z,86400,1,structuring,NICE,HIGH
ALT9417,USR68248,27452.368579409725,smb,TR,bank_transfer,2026-02-14T23:24:34Z,86400,1,high_risk_country,Oracle FCC,CRITICAL
ALT77666,USR68647,13234.31,retail,US,bank_transfer,2026-01-28T16:51:34Z,86400,1,bank_alert,NICE,LOW
ALT4687,USR15428,460.25,smb,AE,bank_transfer,2026-02-10T10:32:34Z,86400,1,cross_border,FICO,HIGH
ALT63459,USR37045,3048.06,private_banking,US,bank_transfer,2026-01-29T04:57:34Z,86400,1,low_buyer_diversity,NICE,MEDIUM
ALT41523,USR66980,5616.39,corporate,US,bank_transfer,2026-02-10T02:59:34Z,86400,1,cross_border,FICO,MEDIUM
ALT88334,USR78072,261.81,corporate,US,bank_transfer,2026-02-03T19:45:34Z,86400,1,structuring,Oracle FCC,LOW
ALT31445,USR79567,1229.14,private_banking,US,bank_transfer,2026-01-31T09:15:34Z,86400,1,rapid_velocity,FICO,LOW
ALT64207,USR52647,2515.44,smb,US,bank_transfer,2026-01-21T02:55:34Z,86400,1,bank_alert,Oracle FCC,LOW
ALT44559,USR16068,1304.17,corporate,US,bank_transfer,2026-02-05T22:02:34Z,86400,1,smurfing,Actimize,MEDIUM
ALT52689,USR16522,1884.94,smb,US,bank_transfer,2026-01-26T21:54:34Z,86400,1,sanctions,Actimize,LOW
ALT93940,USR70515,149.24,private_banking,US,bank_transfer,2026-01-23T18:52:34Z,86400,1,smurfing,Actimize,MEDIUM
ALT71561,USR43521,2517.58,smb,US,bank_transfer,2026-01-23T01:50:34Z,86400,1,smurfing,FICO,LOW
ALT42040,USR43301,528.88,private_banking,US,bank_transfer,2026-02-15T17:41:34Z,86400,1,burst_activity,NICE,LOW
ALT45291,USR75989,1852.29,corporate,US,bank_transfer,2026-01-20T09:05:34Z,86400,1,burst_activity,SAS,LOW
ALT70751,USR8925,4358.94,private_banking,US,bank_transfer,2026-02-10T05:40:34Z,86400,1,cross_border,Actimize,LOW
ALT35259,USR43887,2990.55,private_banking,US,bank_transfer,2026-02-12T06:21:34Z,86400,1,flow_through,Oracle FCC,MEDIUM
ALT17617,USR50560,1850.26,private_banking,US,bank_transfer,2026-01-18T05:05:34Z,86400,1,burst_activity,NICE,LOW
ALT47297,USR97068,29706.267601908476,smb,US,bank_transfer,2026-02-03T23:03:34Z,86400,1,structuring,NICE,HIGH
ALT7754,USR19990,3079.79,corporate,US,bank_transfer,2026-02-03T14:27:34Z,86400,1,high_amount_outlier,FICO,MEDIUM
ALT17801,USR47109,10334.59,smb,US,bank_transfer,2026-01-28T00:58:34Z,86400,1,cross_border,FICO,MEDIUM
ALT42649,USR19463,1042.03,retail,US,bank_transfer,2026-02-06T06:46:34Z,86400,1,bank_alert,Actimize,MEDIUM
ALT79859,USR56873,1402.39,corporate,US,bank_transfer,2026-01-29T12:58:34Z,86400,1,cross_border,Actimize,MEDIUM
ALT78359,USR80489,4438.63,smb,US,bank_transfer,2026-01-30T11:18:34Z,86400,1,cross_border,Oracle FCC,LOW
ALT26809,USR9722,525.54,smb,US,bank_transfer,2026-01-30T05:25:34Z,86400,1,smurfing,SAS,LOW
ALT42770,USR85828,147.98,retail,US,bank_transfer,2026-02-10T07:13:34Z,86400,1,rapid_velocity,NICE,MEDIUM
ALT16199,USR96750,2298.12,corporate,US,bank_transfer,2026-02-05T06:36:34Z,86400,1,sanctions,NICE,MEDIUM
